,emotion,score
7739,surprise,0.819431722164154
7091,disgust,0.6689169406890869
4692,surprise,0.9673516154289246
1739,joy,0.8326101303100586
5406,surprise,0.7102265954017639
4588,fear,0.9001564979553223
3125,disgust,0.468962699174881
2157,fear,0.3328172564506531
5333,surprise,0.5212731957435608
8636,disgust,0.6503188014030457
1825,disgust,0.291680246591568
4230,fear,0.7434648275375366
3487,surprise,0.8597387075424194
9053,neutral,0.3789248466491699
9768,joy,0.6991257071495056
3647,sadness,0.5088111758232117
5902,neutral,0.777335524559021
6385,disgust,0.30910155177116394
5638,sadness,0.5266947150230408
6423,disgust,0.2930198609828949
7826,disgust,0.8265413641929626
7743,surprise,0.5629971623420715
3012,joy,0.7878937721252441
7671,sadness,0.3307850658893585
9548,disgust,0.7927472591400146
9977,joy,0.45560720562934875
3080,anger,0.7390633225440979
3520,disgust,0.9703376889228821
4978,neutral,0.5558894276618958
7619,neutral,0.3675994873046875
4347,neutral,0.8768534660339355
8440,sadness,0.5111356973648071
1346,surprise,0.6790062785148621
7087,disgust,0.2728336751461029
8947,neutral,0.5001312494277954
5651,disgust,0.8700128197669983
8081,joy,0.4326867163181305
1791,disgust,0.9770451784133911
7428,joy,0.484178364276886
9579,joy,0.5926569700241089
9959,joy,0.9429239630699158
2270,disgust,0.5171933174133301
9766,joy,0.6674575209617615
2955,disgust,0.5452438592910767
3443,fear,0.964610755443573
7735,fear,0.6139349937438965
833,disgust,0.4510863423347473
6498,fear,0.6324663758277893
2991,fear,0.45005279779434204
7792,disgust,0.6971566677093506
2150,sadness,0.8420462012290955
4022,neutral,0.7327871918678284
7614,fear,0.7888699769973755
6123,disgust,0.9080373644828796
3338,disgust,0.46270033717155457
4343,anger,0.26190316677093506
4463,sadness,0.6406913995742798
2375,neutral,0.85450679063797
9043,disgust,0.7359610795974731
5570,neutral,0.6808739304542542
8598,fear,0.8519597053527832
8503,neutral,0.6437593102455139
8879,joy,0.47904759645462036
1886,disgust,0.9113048911094666
1197,disgust,0.5924636721611023
6426,joy,0.9300922751426697
8910,neutral,0.4756256639957428
2935,sadness,0.4197886884212494
6341,neutral,0.6434177160263062
1429,surprise,0.8309916257858276
6306,joy,0.28018563985824585
3649,surprise,0.8001431822776794
1937,surprise,0.6263885498046875
5171,sadness,0.9141152501106262
7763,sadness,0.357075572013855
6392,sadness,0.29893338680267334
1153,anger,0.7453528642654419
6249,neutral,0.5413780808448792
7036,sadness,0.5588729381561279
4228,fear,0.8967414498329163
4974,joy,0.9271432161331177
6400,neutral,0.5037097334861755
3639,sadness,0.9631589651107788
3971,neutral,0.8793707489967346
9593,anger,0.6300703287124634
3375,joy,0.7698927521705627
2486,sadness,0.7120328545570374
6953,sadness,0.5342239737510681
605,fear,0.927959680557251
7443,neutral,0.5302413702011108
5927,neutral,0.5141384601593018
2453,disgust,0.7210003137588501
3608,sadness,0.4974079430103302
1483,disgust,0.9549775719642639
4518,surprise,0.6898748278617859
3037,neutral,0.48686668276786804
9351,disgust,0.4009469747543335
7691,joy,0.6113485097885132
4115,anger,0.5209760665893555
1426,disgust,0.4279516339302063
496,disgust,0.9125348329544067
3352,neutral,0.6486808061599731
8793,disgust,0.7942425012588501
758,neutral,0.34751588106155396
837,disgust,0.7132343053817749
4326,sadness,0.3502505123615265
2127,sadness,0.8977177143096924
1022,disgust,0.47731029987335205
8761,disgust,0.7979010939598083
5613,disgust,0.7647671699523926
5580,disgust,0.8028629422187805
1057,disgust,0.4563879668712616
9541,joy,0.8784831166267395
6855,sadness,0.4270881712436676
7348,joy,0.7372547388076782
9044,disgust,0.8198067545890808
2128,neutral,0.7977185249328613
2766,surprise,0.8387558460235596
2108,disgust,0.9407373666763306
3616,joy,0.8715091943740845
1544,sadness,0.3976130783557892
6913,neutral,0.51893550157547
1718,disgust,0.5048317909240723
7434,sadness,0.4663846492767334
7364,disgust,0.6600891947746277
6234,disgust,0.3298943340778351
724,disgust,0.5393828749656677
6672,joy,0.51042640209198
8028,joy,0.8522517085075378
5491,disgust,0.9346632957458496
1127,neutral,0.6826434135437012
2956,fear,0.37014326453208923
5155,joy,0.8122828006744385
4816,neutral,0.795265257358551
6201,joy,0.7066230177879333
6223,disgust,0.8004559874534607
8685,disgust,0.8895968198776245
7113,neutral,0.5084085464477539
5274,sadness,0.74089515209198
8535,surprise,0.8931811451911926
3043,sadness,0.8131691217422485
6911,joy,0.938842236995697
149,anger,0.5041245222091675
7573,joy,0.7323243021965027
4205,neutral,0.7220413684844971
5492,sadness,0.8595153093338013
2689,disgust,0.5849460959434509
4220,disgust,0.536055326461792
9101,neutral,0.6293378472328186
841,disgust,0.7374780178070068
8136,sadness,0.5218750238418579
6437,fear,0.6683704257011414
9699,surprise,0.3969440460205078
6199,neutral,0.8221784830093384
2794,disgust,0.9175402522087097
7625,joy,0.9041810035705566
8474,disgust,0.831730842590332
7889,neutral,0.4322262108325958
6607,neutral,0.3815003037452698
9194,neutral,0.5734508633613586
8247,neutral,0.5090200901031494
1392,surprise,0.977209746837616
1921,sadness,0.41595470905303955
7018,neutral,0.6984823942184448
3621,joy,0.6756947636604309
4848,disgust,0.7061306834220886
2291,joy,0.6804866790771484
2133,neutral,0.520480215549469
550,sadness,0.42268553376197815
1740,disgust,0.465983510017395
5289,sadness,0.694347620010376
1817,anger,0.7022316455841064
4698,neutral,0.635647177696228
5181,neutral,0.46442532539367676
3018,neutral,0.8357422351837158
17,disgust,0.9880968332290649
1770,neutral,0.3648039996623993
1888,joy,0.9014920592308044
2152,anger,0.5315452814102173
1642,joy,0.4234001934528351
7846,sadness,0.2896764278411865
4193,fear,0.7865874171257019
9432,neutral,0.5239349603652954
8898,disgust,0.6340234875679016
533,neutral,0.4385027289390564
132,neutral,0.6824092864990234
7722,fear,0.8944283127784729
8458,fear,0.39034560322761536
964,neutral,0.6974426507949829
8719,disgust,0.8183982372283936
6412,fear,0.823319673538208
8285,anger,0.4208802878856659
7853,anger,0.677614688873291
1095,fear,0.5814211964607239
6929,neutral,0.45635175704956055
9254,neutral,0.347890168428421
1561,sadness,0.7255880832672119
1670,disgust,0.6138597726821899
6087,neutral,0.39489784836769104
6669,disgust,0.7762312889099121
5933,sadness,0.4615803062915802
8829,fear,0.963840901851654
7945,sadness,0.39477694034576416
3508,neutral,0.5276867151260376
2002,disgust,0.683341920375824
5866,disgust,0.6996703743934631
168,sadness,0.5430142283439636
2588,joy,0.8171516060829163
5905,disgust,0.5328764319419861
9529,surprise,0.463028222322464
6384,neutral,0.6324492692947388
7824,fear,0.9479755163192749
9779,disgust,0.8802531361579895
4629,surprise,0.26916369795799255
8560,sadness,0.43783149123191833
9291,disgust,0.5678631663322449
6874,anger,0.905648946762085
6521,fear,0.33645468950271606
8979,disgust,0.7447630167007446
6647,surprise,0.8856835961341858
9825,joy,0.8635450005531311
210,disgust,0.4093414545059204
5278,neutral,0.45397719740867615
1919,sadness,0.4073237180709839
718,disgust,0.8074067234992981
4868,disgust,0.5938974022865295
7834,sadness,0.7969530820846558
1298,joy,0.9410955905914307
9193,disgust,0.891913890838623
4617,anger,0.4966782033443451
3128,neutral,0.44296982884407043
9795,joy,0.5771477818489075
3979,disgust,0.5139063596725464
9924,neutral,0.8392255306243896
8317,joy,0.3999241888523102
4393,disgust,0.6668481826782227
1287,neutral,0.7052971720695496
4355,surprise,0.3244393765926361
7013,joy,0.860003650188446
3885,disgust,0.5842295289039612
5749,disgust,0.364279568195343
9169,neutral,0.4905398488044739
2407,disgust,0.3692011535167694
2013,fear,0.4366605579853058
5153,fear,0.6922087073326111
8551,disgust,0.8799394369125366
4376,joy,0.7184489965438843
8822,sadness,0.8623613715171814
4273,neutral,0.8089120984077454
5825,fear,0.3628790080547333
6699,fear,0.49133598804473877
7243,disgust,0.3577677011489868
449,neutral,0.6574503183364868
2227,neutral,0.6531469821929932
5756,surprise,0.9687743186950684
810,disgust,0.8009701371192932
4180,neutral,0.7869930863380432
9000,neutral,0.8082364797592163
5438,neutral,0.4838021695613861
7533,disgust,0.37473055720329285
6369,neutral,0.5397504568099976
8416,fear,0.4503537714481354
1477,neutral,0.6677384376525879
1790,joy,0.8483415842056274
2008,disgust,0.466779887676239
682,neutral,0.4831088185310364
2816,neutral,0.7472788691520691
9431,neutral,0.33643999695777893
3774,surprise,0.76116943359375
6495,anger,0.3920319974422455
8878,neutral,0.48192542791366577
7361,fear,0.7688140869140625
8366,neutral,0.8381326198577881
7474,surprise,0.5520972013473511
46,surprise,0.7431060671806335
30,disgust,0.48668065667152405
8250,disgust,0.5032036304473877
6935,fear,0.7514449954032898
1468,neutral,0.7118285894393921
1665,disgust,0.9759871959686279
1416,neutral,0.43008145689964294
6480,surprise,0.254791259765625
4852,neutral,0.34413832426071167
2470,surprise,0.3905351459980011
4373,neutral,0.5071961879730225
8524,disgust,0.9873111248016357
429,neutral,0.7210245728492737
5244,neutral,0.5086684823036194
2119,disgust,0.7102702856063843
385,joy,0.8818199634552002
1945,neutral,0.8920180201530457
4224,joy,0.7496861815452576
473,sadness,0.5245141983032227
2129,joy,0.7212247848510742
6556,disgust,0.5239474773406982
6998,disgust,0.7379063367843628
1055,disgust,0.6322953701019287
3274,neutral,0.6170040965080261
4961,neutral,0.6964101195335388
5363,surprise,0.9415774941444397
5816,surprise,0.9530988335609436
811,neutral,0.8417611718177795
4573,sadness,0.2871747314929962
6137,disgust,0.9483559131622314
2388,neutral,0.6311900019645691
9648,sadness,0.9646852612495422
6225,sadness,0.7899710536003113
111,disgust,0.7309266924858093
8909,disgust,0.757409930229187
1745,sadness,0.4226759076118469
7851,fear,0.5035069584846497
1452,fear,0.8663150072097778
319,disgust,0.6683781147003174
8593,fear,0.8568759560585022
3333,anger,0.4662242531776428
1922,sadness,0.5330630540847778
5865,disgust,0.8503766059875488
9528,disgust,0.9120549559593201
3685,anger,0.5380306243896484
4275,neutral,0.4348272383213043
4889,joy,0.7375041842460632
5225,disgust,0.6604432463645935
7472,surprise,0.6590741872787476
3605,disgust,0.7384891510009766
1052,disgust,0.7252249121665955
4156,neutral,0.4591237008571625
9676,fear,0.8875527381896973
99,sadness,0.9360072016716003
7508,neutral,0.9279330968856812
1456,disgust,0.3469085693359375
7688,neutral,0.327602744102478
4004,disgust,0.9453014731407166
6866,neutral,0.47783753275871277
4509,neutral,0.5601996779441833
3299,disgust,0.8873431086540222
3799,sadness,0.521981954574585
4281,joy,0.9338549375534058
9051,neutral,0.4878738224506378
6462,disgust,0.6975794434547424
7912,neutral,0.7723797559738159
1414,neutral,0.7556692361831665
540,disgust,0.4310322701931
5815,disgust,0.3718279004096985
8199,neutral,0.7984827160835266
3680,fear,0.916530430316925
754,surprise,0.6473257541656494
4196,fear,0.7860772013664246
2650,joy,0.7890306115150452
4522,joy,0.9426480531692505
9519,joy,0.618023693561554
3118,surprise,0.9565603733062744
3728,disgust,0.49260443449020386
3886,joy,0.3973654806613922
7107,disgust,0.6560889482498169
8068,sadness,0.9024779796600342
7325,sadness,0.974245548248291
8483,sadness,0.5112799406051636
8767,neutral,0.7520434856414795
6500,sadness,0.9151192307472229
8426,surprise,0.3288678824901581
7963,disgust,0.427425354719162
601,joy,0.9168524742126465
9249,fear,0.7630500197410583
8919,anger,0.6919866800308228
6814,joy,0.8908044099807739
5411,disgust,0.7163539528846741
8747,joy,0.5204047560691833
5522,disgust,0.574505627155304
1044,sadness,0.7699635624885559
7334,sadness,0.3365772068500519
1557,fear,0.7631081938743591
3739,neutral,0.8890681862831116
3522,joy,0.7307870388031006
180,disgust,0.6095753908157349
2115,neutral,0.49155718088150024
1699,sadness,0.7326691746711731
1379,fear,0.4953750669956207
7229,disgust,0.7097530364990234
9143,neutral,0.4690023958683014
618,joy,0.47086188197135925
3181,anger,0.6014593243598938
9851,joy,0.8084662556648254
1600,neutral,0.3781120479106903
5963,surprise,0.5405803918838501
1615,disgust,0.7503321766853333
5920,sadness,0.8198827505111694
9591,neutral,0.7172017693519592
3891,anger,0.8727051019668579
2083,neutral,0.6062975525856018
4574,disgust,0.7809320688247681
5594,surprise,0.911543071269989
5121,joy,0.7365008592605591
4587,disgust,0.7913678884506226
4902,surprise,0.5170111060142517
8252,disgust,0.8716011643409729
5916,anger,0.3778701722621918
5129,neutral,0.487628698348999
8334,joy,0.7689838409423828
1918,fear,0.4048904478549957
8330,fear,0.6918727159500122
5707,surprise,0.5587558150291443
5384,sadness,0.505871593952179
6336,disgust,0.59523606300354
2054,neutral,0.6519793272018433
7612,surprise,0.7842321395874023
9209,sadness,0.7255148887634277
3963,fear,0.525085985660553
1126,neutral,0.604678213596344
3428,disgust,0.7073252201080322
4601,surprise,0.5660297274589539
3721,sadness,0.3753851354122162
2389,neutral,0.6503900289535522
1322,disgust,0.6882925033569336
1603,anger,0.7461230754852295
7224,neutral,0.3138748109340668
7425,disgust,0.860344648361206
4336,neutral,0.4787437915802002
5593,surprise,0.8276596665382385
4411,joy,0.7499423027038574
5858,anger,0.9198993444442749
9343,neutral,0.5428159236907959
3991,disgust,0.8789840340614319
6079,neutral,0.772323489189148
1559,fear,0.8499266505241394
4682,sadness,0.6597886681556702
7557,disgust,0.4894973337650299
3772,surprise,0.45405420660972595
8779,disgust,0.7529473304748535
3457,disgust,0.39143887162208557
8383,disgust,0.8252582550048828
1354,anger,0.8363533020019531
45,joy,0.9165354371070862
9872,disgust,0.9188379049301147
748,neutral,0.6289443969726562
7917,joy,0.7713485360145569
4241,joy,0.505578875541687
5628,surprise,0.9683045148849487
4657,disgust,0.8937004208564758
4238,neutral,0.5356215238571167
3460,sadness,0.7737314105033875
7381,fear,0.9351295828819275
5549,sadness,0.4720012843608856
7075,joy,0.4283413887023926
5838,disgust,0.8847420811653137
8091,neutral,0.8934934735298157
5474,joy,0.4070397913455963
3614,disgust,0.614126980304718
7501,surprise,0.8593974709510803
7053,joy,0.8559120893478394
7367,sadness,0.76258385181427
8019,neutral,0.6734237670898438
9638,anger,0.45889586210250854
9055,neutral,0.3938320577144623
664,joy,0.43261656165122986
2319,disgust,0.7285528182983398
3542,fear,0.6076921820640564
3677,neutral,0.5113270878791809
9599,surprise,0.7981591820716858
3091,surprise,0.704042911529541
675,disgust,0.6826310157775879
8676,disgust,0.9051767587661743
4884,surprise,0.5547513365745544
8079,surprise,0.427132248878479
1962,surprise,0.9763054847717285
1840,joy,0.861756443977356
7168,fear,0.3990253508090973
9898,surprise,0.6614315509796143
3538,joy,0.9313759803771973
8026,neutral,0.8022708296775818
4866,joy,0.3635203242301941
4174,neutral,0.6983810663223267
8088,fear,0.35919880867004395
4377,neutral,0.7575128078460693
6211,neutral,0.6812074780464172
4766,disgust,0.6169544458389282
411,neutral,0.5270484089851379
613,joy,0.615408182144165
6126,joy,0.9398619532585144
5210,disgust,0.9683032035827637
1430,surprise,0.6938661336898804
2425,sadness,0.45379287004470825
8841,anger,0.7768259644508362
3833,sadness,0.8008256554603577
4718,sadness,0.39646223187446594
7185,fear,0.9046512842178345
1417,disgust,0.2919405996799469
7199,joy,0.5389354825019836
604,disgust,0.8563637733459473
1272,neutral,0.5108620524406433
3964,surprise,0.914036750793457
6367,disgust,0.49709832668304443
8746,fear,0.9185999631881714
247,joy,0.7350471019744873
9226,anger,0.41873010993003845
1982,joy,0.403342068195343
2835,neutral,0.47987693548202515
5375,disgust,0.3334154188632965
199,disgust,0.7953388094902039
485,disgust,0.6471849679946899
6083,neutral,0.2851381301879883
8956,surprise,0.9741340279579163
455,sadness,0.735815167427063
9798,neutral,0.7276387810707092
8826,fear,0.5395588278770447
6515,joy,0.40669986605644226
1721,joy,0.7635283470153809
7050,sadness,0.44143185019493103
6382,joy,0.9459011554718018
8165,disgust,0.9360618591308594
5767,surprise,0.6498119831085205
5809,disgust,0.4081782400608063
4626,neutral,0.5593411326408386
862,disgust,0.7811608910560608
2094,sadness,0.7003557085990906
947,neutral,0.37293949723243713
5641,neutral,0.35886311531066895
1444,neutral,0.3851204216480255
1280,joy,0.5004023909568787
3110,fear,0.8787643313407898
8952,sadness,0.8440199494361877
7609,surprise,0.4880879819393158
5135,disgust,0.8762428164482117
3016,fear,0.8605237007141113
2302,joy,0.3437329828739166
2004,surprise,0.2642865777015686
4580,fear,0.7027994990348816
8704,disgust,0.34839460253715515
1005,neutral,0.6332273483276367
5138,surprise,0.6652167439460754
4317,sadness,0.36451080441474915
6558,disgust,0.39324110746383667
4387,neutral,0.5952766537666321
2132,neutral,0.3984929323196411
4265,anger,0.9365836381912231
2057,neutral,0.45679962635040283
5386,surprise,0.8728109002113342
229,disgust,0.6078104972839355
2889,neutral,0.547243595123291
4472,joy,0.7393075227737427
6064,neutral,0.3450026512145996
7924,joy,0.7910231947898865
7649,neutral,0.44218337535858154
8381,joy,0.9260405898094177
209,fear,0.8148566484451294
2758,sadness,0.502061128616333
8471,surprise,0.9826148152351379
2948,neutral,0.33991336822509766
7116,fear,0.5847300887107849
6330,joy,0.6201837062835693
1728,fear,0.972960889339447
4176,disgust,0.911522626876831
337,surprise,0.7942433953285217
4984,anger,0.9706336259841919
6878,joy,0.9287389516830444
7248,joy,0.8482069373130798
8452,fear,0.8032718300819397
1226,fear,0.9417819380760193
7608,neutral,0.2837531566619873
6827,neutral,0.5713731050491333
3540,sadness,0.6234599947929382
5868,anger,0.4608282744884491
2111,disgust,0.32867321372032166
2691,fear,0.8852573037147522
7153,sadness,0.8594911694526672
3707,joy,0.809846043586731
1017,sadness,0.7029028534889221
8511,sadness,0.5063595175743103
2807,fear,0.9324475526809692
5015,neutral,0.33113235235214233
1928,disgust,0.7071388363838196
350,neutral,0.3793151080608368
5173,fear,0.7981772422790527
4192,sadness,0.7297072410583496
1934,disgust,0.393434077501297
6901,disgust,0.4151412844657898
4823,surprise,0.7369455099105835
564,fear,0.9541380405426025
1582,disgust,0.47963687777519226
4694,disgust,0.43547898530960083
2175,fear,0.5361012816429138
7028,neutral,0.7277878522872925
4880,neutral,0.5909579992294312
2228,neutral,0.5318671464920044
1115,neutral,0.48292937874794006
3126,sadness,0.3436358869075775
3544,neutral,0.6839441061019897
5048,disgust,0.8449199795722961
7476,disgust,0.6020818948745728
821,disgust,0.5132010579109192
6532,neutral,0.5674561858177185
2272,surprise,0.9646178483963013
5545,disgust,0.4108588695526123
81,disgust,0.8101831674575806
1323,fear,0.46642380952835083
9405,fear,0.8913425803184509
1614,neutral,0.39149945974349976
831,neutral,0.79860520362854
3883,fear,0.6707151532173157
8641,sadness,0.8929137587547302
4464,fear,0.6072400808334351
5339,fear,0.8683692812919617
8066,joy,0.9179269671440125
1649,disgust,0.5482572317123413
4065,neutral,0.40926530957221985
9665,sadness,0.8359664082527161
3038,neutral,0.5458420515060425
3320,disgust,0.4318001866340637
7143,disgust,0.5752683281898499
6889,sadness,0.47383713722229004
5092,anger,0.4235502779483795
3720,disgust,0.28655678033828735
2423,sadness,0.5650044679641724
749,sadness,0.9424195885658264
5271,fear,0.47240692377090454
2373,joy,0.827314555644989
4693,neutral,0.5041272640228271
9879,fear,0.499190092086792
8370,fear,0.24811537563800812
7319,sadness,0.9353122711181641
4368,disgust,0.48207220435142517
6785,disgust,0.5259448289871216
7401,disgust,0.2846223711967468
1139,disgust,0.751750111579895
7631,joy,0.9407195448875427
2231,joy,0.8910003304481506
2164,fear,0.5144215226173401
5217,neutral,0.7894718647003174
9444,joy,0.6808444857597351
9237,disgust,0.8842291831970215
4561,joy,0.9434884786605835
1570,disgust,0.6050400733947754
172,neutral,0.8245080709457397
7163,joy,0.95139080286026
2087,surprise,0.8080738186836243
4667,sadness,0.7616866827011108
4565,surprise,0.746857762336731
7089,disgust,0.45113232731819153
6569,neutral,0.6628236770629883
4783,sadness,0.892920732498169
2684,disgust,0.7558605670928955
1832,disgust,0.9567620158195496
8546,joy,0.5002692937850952
5065,neutral,0.8745595216751099
9130,anger,0.43528681993484497
9355,neutral,0.7426446676254272
4412,joy,0.6256730556488037
7207,neutral,0.670426070690155
9890,neutral,0.6452353596687317
834,joy,0.5429975390434265
6821,disgust,0.6235834360122681
3781,fear,0.5029849410057068
9012,neutral,0.6012197732925415
7499,disgust,0.8823069930076599
3424,neutral,0.6339045166969299
65,neutral,0.5095463395118713
2963,fear,0.4905818998813629
5669,disgust,0.8401888608932495
8962,disgust,0.7464890480041504
354,disgust,0.7331610321998596
8171,neutral,0.5726395845413208
4030,disgust,0.8753595352172852
8534,disgust,0.5197271704673767
3651,joy,0.5156553983688354
6739,sadness,0.8794244527816772
3297,disgust,0.8237218856811523
4127,sadness,0.7188035845756531
8043,disgust,0.7954563498497009
4767,neutral,0.36041906476020813
472,disgust,0.40721583366394043
3761,disgust,0.7521150708198547
8617,fear,0.7286759614944458
3566,neutral,0.31286558508872986
2760,anger,0.7857464551925659
868,disgust,0.6601466536521912
9382,disgust,0.7879964113235474
8688,neutral,0.5207107067108154
4052,neutral,0.5804322361946106
6130,disgust,0.8691776990890503
3244,surprise,0.9678477048873901
4842,disgust,0.8183335065841675
9330,fear,0.7496135234832764
5640,neutral,0.7170764207839966
5780,joy,0.9407029747962952
8540,fear,0.78355872631073
1075,disgust,0.3289733827114105
2957,joy,0.7599762678146362
6752,neutral,0.7507171630859375
8657,joy,0.8182151913642883
7272,disgust,0.9285836219787598
4759,neutral,0.8123680353164673
4862,neutral,0.4864220917224884
7025,disgust,0.6461662650108337
7647,joy,0.4912174642086029
7161,anger,0.5030453205108643
73,disgust,0.6005318760871887
4901,neutral,0.3785412907600403
4375,disgust,0.9244396686553955
6698,joy,0.7045477032661438
9805,neutral,0.5067039728164673
1101,disgust,0.934658944606781
9537,fear,0.3572460412979126
7655,joy,0.9051947593688965
5235,neutral,0.44382521510124207
5165,disgust,0.7145835161209106
118,joy,0.9536168575286865
2022,neutral,0.6442890763282776
9885,disgust,0.8528046011924744
2638,neutral,0.5080512166023254
2034,joy,0.8977555632591248
2564,neutral,0.7249931693077087
8665,disgust,0.4805981516838074
3543,disgust,0.8775150775909424
1219,fear,0.7068421840667725
9714,disgust,0.5385132431983948
6711,disgust,0.5258888006210327
2903,joy,0.6993802189826965
3026,neutral,0.8204343318939209
2510,neutral,0.7639774680137634
4201,anger,0.656182050704956
3207,disgust,0.8070659041404724
4489,neutral,0.3966018855571747
2755,disgust,0.44051823019981384
8889,neutral,0.8477088212966919
177,sadness,0.8704522848129272
1643,fear,0.9087918996810913
9292,joy,0.518561065196991
3518,neutral,0.461514413356781
1374,joy,0.572742223739624
1720,fear,0.7189145088195801
3995,joy,0.5089710354804993
3688,neutral,0.31811726093292236
2264,disgust,0.9713558554649353
87,sadness,0.5518330335617065
2848,disgust,0.7373932600021362
8687,disgust,0.6688073873519897
403,joy,0.6333675980567932
9900,disgust,0.8984946012496948
4077,disgust,0.3995533287525177
6835,disgust,0.5176600217819214
6537,neutral,0.6185919642448425
2456,joy,0.873598039150238
2751,neutral,0.5494877696037292
2214,disgust,0.8604814410209656
1027,sadness,0.8668555617332458
9703,surprise,0.7944387793540955
1421,neutral,0.43284058570861816
2436,fear,0.5589174628257751
4277,surprise,0.39668557047843933
9609,disgust,0.8336747884750366
1278,surprise,0.3736031651496887
6220,anger,0.8414424061775208
4907,surprise,0.9666399955749512
5064,joy,0.9037315249443054
1978,neutral,0.4132755994796753
1061,neutral,0.575829029083252
5014,neutral,0.7141798734664917
4535,surprise,0.37871307134628296
6993,joy,0.8589231967926025
9253,neutral,0.46670001745224
1502,surprise,0.576169490814209
8568,anger,0.5239968299865723
9314,sadness,0.9446485042572021
8836,surprise,0.83418869972229
8920,fear,0.6588830351829529
4918,joy,0.9766051173210144
678,disgust,0.7907394170761108
5076,joy,0.4792768955230713
8064,disgust,0.8315720558166504
7568,joy,0.9709346294403076
102,disgust,0.5165972113609314
957,disgust,0.8743771910667419
8556,disgust,0.41251614689826965
3785,disgust,0.9173951745033264
9630,disgust,0.394796222448349
7173,fear,0.33368632197380066
4043,surprise,0.8257338404655457
2648,sadness,0.6860015392303467
6000,joy,0.6817527413368225
7927,neutral,0.6294183731079102
2826,disgust,0.3940587639808655
4094,neutral,0.68695467710495
7774,surprise,0.4162713289260864
9258,disgust,0.4807063639163971
8113,joy,0.9829923510551453
4772,neutral,0.7463778853416443
1947,sadness,0.3591628670692444
6109,fear,0.6174793243408203
2299,neutral,0.4394073486328125
7844,surprise,0.6369741559028625
4382,fear,0.7131314277648926
5425,neutral,0.8067256808280945
6771,sadness,0.4777975380420685
8578,sadness,0.5662254691123962
4291,surprise,0.7533742785453796
528,neutral,0.7182711958885193
1233,disgust,0.6129573583602905
779,neutral,0.6719895005226135
5859,surprise,0.49711543321609497
3059,disgust,0.8939999341964722
8587,neutral,0.41437408328056335
1860,sadness,0.5168602466583252
8438,sadness,0.9055061340332031
7403,disgust,0.6944869160652161
4639,fear,0.8185839056968689
4250,surprise,0.47991943359375
1992,joy,0.5616307854652405
7379,sadness,0.7426491379737854
7305,disgust,0.5631842017173767
5303,neutral,0.7852948307991028
8192,sadness,0.5331087112426758
7447,disgust,0.7580037713050842
2471,fear,0.6910991668701172
7197,surprise,0.5070053339004517
5312,disgust,0.7896889448165894
9035,sadness,0.3240855038166046
1396,joy,0.9676231741905212
4002,disgust,0.2904212474822998
5371,fear,0.6204977035522461
3235,disgust,0.2716246247291565
1042,anger,0.4531753361225128
3298,joy,0.5998895764350891
7256,neutral,0.556119978427887
257,fear,0.8253383636474609
7286,sadness,0.5047943592071533
8616,disgust,0.2659682333469391
7816,sadness,0.2840293049812317
5843,sadness,0.8268360495567322
2089,disgust,0.9084007143974304
7702,sadness,0.5059276223182678
503,fear,0.7742390632629395
5265,fear,0.3799649477005005
8814,disgust,0.7727816104888916
1345,surprise,0.8870262503623962
8455,neutral,0.5307037234306335
5046,joy,0.5970231294631958
2248,disgust,0.7162579894065857
4981,disgust,0.754275381565094
372,fear,0.7078222632408142
8454,neutral,0.768341064453125
3370,neutral,0.7357445955276489
2006,fear,0.484374076128006
3656,joy,0.4675917327404022
8327,fear,0.726189911365509
7521,sadness,0.7650669813156128
4001,neutral,0.6295585036277771
6072,joy,0.5214007496833801
8736,neutral,0.6005915999412537
997,neutral,0.3841065764427185
8179,disgust,0.2949240207672119
3290,fear,0.6233652234077454
1176,anger,0.7042433619499207
551,surprise,0.4932768642902374
744,joy,0.49127626419067383
7223,disgust,0.25342339277267456
4554,joy,0.8789936304092407
2859,joy,0.9413800835609436
8820,disgust,0.5846291184425354
3459,disgust,0.809959352016449
2724,surprise,0.8389530777931213
6847,joy,0.6418308019638062
7615,disgust,0.6627599596977234
7547,disgust,0.4769441485404968
9174,surprise,0.7346327900886536
6393,disgust,0.7721034288406372
5358,sadness,0.9307515025138855
9488,disgust,0.9244818687438965
2968,fear,0.9615716934204102
693,surprise,0.7219053506851196
2533,joy,0.7408289909362793
6399,neutral,0.7150247693061829
982,disgust,0.8344263434410095
5364,joy,0.47335168719291687
79,sadness,0.4186639189720154
4053,disgust,0.28800952434539795
6258,neutral,0.4260898530483246
9576,neutral,0.4708045423030853
9025,joy,0.8057810664176941
3107,sadness,0.8525643348693848
3601,joy,0.8005589246749878
6073,neutral,0.8467909693717957
8126,joy,0.7306630611419678
2142,neutral,0.6299172639846802
6310,disgust,0.47993800044059753
2268,neutral,0.6408645510673523
445,neutral,0.8339728713035583
4883,disgust,0.545901358127594
4466,disgust,0.5596166253089905
9026,joy,0.46796056628227234
6632,joy,0.4419354796409607
3316,neutral,0.4103425443172455
1701,joy,0.506034255027771
2526,sadness,0.36505985260009766
68,anger,0.8775755763053894
1168,disgust,0.8041876554489136
48,anger,0.4747585654258728
1053,disgust,0.9078230261802673
4029,sadness,0.5902601480484009
880,surprise,0.8005678057670593
2651,fear,0.5370500087738037
7759,neutral,0.3512965738773346
2439,neutral,0.521411657333374
4924,neutral,0.7577764987945557
